# CoordinateSystem: GEOGCS["WGS 84",DATUM["World Geodetic System 1984 ensemble",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]]
#Label	Enable	X/Longitude	Y/Latitude	Z/Altitude	Yaw	Pitch	Roll	Accuracy_X_(m)	Accuracy_Y_(m)	Accuracy_Z_(m)	Accuracy_Yaw/Pitch/Roll_(deg)	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Yaw_error	Pitch_error	Roll_error	X_est	Y_est	Z_est	Yaw_est	Pitch_est	Roll_est	X_var	Y_var	Z_var	Yaw_var	Pitch_var	Roll_var
DJI_20260722122542_0031_MS_G.TIF	1	-5.557062	42.614806	936.807000	149.800000	-0.000000	0.000000	0.009920	0.010920	0.022880	10.000000																				
DJI_20260722122542_0031_MS_NIR.TIF	1	-5.557062	42.614806	936.807000	149.800000	-0.000000	0.000000	0.009920	0.010920	0.022880	10.000000																				
DJI_20260722122542_0031_MS_R.TIF	1	-5.557062	42.614806	936.807000	149.800000	-0.000000	0.000000	0.009920	0.010920	0.022880	10.000000																				
DJI_20260722122542_0031_MS_RE.TIF	1	-5.557062	42.614806	936.807000	149.800000	-0.000000	0.000000	0.009920	0.010920	0.022880	10.000000																				
DJI_20260722122546_0032_D.JPG	1	-5.556984	42.614708	936.905000	149.800000	-0.000000	0.000000	0.009970	0.010900	0.022770	10.000000																				
DJI_20260722122546_0032_MS_G.TIF	1	-5.556984	42.614707	936.897000	149.800000	-0.000000	0.000000	0.009970	0.010900	0.022770	10.000000																				
DJI_20260722122546_0032_MS_NIR.TIF	1	-5.556984	42.614707	936.897000	149.800000	-0.000000	0.000000	0.009970	0.010900	0.022770	10.000000																				
DJI_20260722122546_0032_MS_R.TIF	1	-5.556984	42.614707	936.897000	149.800000	-0.000000	0.000000	0.009970	0.010900	0.022770	10.000000																				
DJI_20260722122546_0032_MS_RE.TIF	1	-5.556984	42.614707	936.897000	149.800000	-0.000000	0.000000	0.009970	0.010900	0.022770	10.000000																				
DJI_20260722122549_0033_D.JPG	1	-5.556906	42.614608	937.000000	149.800000	0.100000	-0.000000	0.009970	0.010900	0.022810	10.000000																				
DJI_20260722122549_0033_MS_G.TIF	1	-5.556905	42.614607	936.992000	149.800000	0.100000	-0.000000	0.009970	0.010900	0.022810	10.000000																				
DJI_20260722122549_0033_MS_NIR.TIF	1	-5.556905	42.614607	936.992000	149.800000	0.100000	-0.000000	0.009970	0.010900	0.022810	10.000000																				
DJI_20260722122549_0033_MS_R.TIF	1	-5.556905	42.614607	936.992000	149.800000	0.100000	-0.000000	0.009970	0.010900	0.022810	10.000000																				
DJI_20260722122549_0033_MS_RE.TIF	1	-5.556905	42.614607	936.992000	149.800000	0.100000	-0.000000	0.009970	0.010900	0.022810	10.000000																				
DJI_20260722122552_0034_D.JPG	1	-5.556825	42.614505	937.117000	149.800000	0.100000	-0.000000	0.010230	0.011020	0.022830	10.000000																				
DJI_20260722122552_0034_MS_G.TIF	1	-5.556825	42.614505	937.109000	149.800000	0.100000	-0.000000	0.010220	0.011000	0.022820	10.000000																				
DJI_20260722122552_0034_MS_NIR.TIF	1	-5.556825	42.614504	937.109000	149.800000	0.100000	-0.000000	0.010220	0.011000	0.022820	10.000000																				
DJI_20260722122552_0034_MS_R.TIF	1	-5.556825	42.614505	937.109000	149.800000	0.100000	-0.000000	0.010220	0.011000	0.022820	10.000000																				
DJI_20260722122552_0034_MS_RE.TIF	1	-5.556825	42.614505	937.109000	149.800000	0.100000	-0.000000	0.010220	0.011000	0.022820	10.000000																				
DJI_20260722122555_0035_D.JPG	1	-5.556747	42.614405	937.253000	149.800000	-0.000000	0.000000	0.009880	0.010890	0.022660	10.000000																				
DJI_20260722122555_0035_MS_G.TIF	1	-5.556746	42.614404	937.245000	149.800000	-0.000000	0.000000	0.010240	0.010980	0.022830	10.000000																				
DJI_20260722122555_0035_MS_NIR.TIF	1	-5.556746	42.614404	937.245000	149.800000	-0.000000	0.000000	0.010240	0.010980	0.022830	10.000000																				
DJI_20260722122555_0035_MS_R.TIF	1	-5.556746	42.614404	937.245000	149.800000	-0.000000	0.000000	0.010240	0.010980	0.022830	10.000000																				
DJI_20260722122555_0035_MS_RE.TIF	1	-5.556746	42.614404	937.245000	149.800000	-0.000000	0.000000	0.010240	0.010980	0.022830	10.000000																				
DJI_20260722122558_0036_D.JPG	1	-5.556682	42.614323	937.357000	149.800000	-0.000000	0.000000	0.009960	0.010960	0.022780	10.000000																				
DJI_20260722122558_0036_MS_G.TIF	1	-5.556681	42.614322	937.349000	149.800000	-0.000000	0.000000	0.009950	0.010940	0.022770	10.000000																				
DJI_20260722122558_0036_MS_NIR.TIF	1	-5.556682	42.614322	937.349000	149.800000	-0.000000	0.000000	0.009950	0.010940	0.022770	10.000000																				
DJI_20260722122558_0036_MS_R.TIF	1	-5.556681	42.614322	937.349000	149.800000	-0.000000	0.000000	0.009950	0.010940	0.022770	10.000000																				
DJI_20260722122558_0036_MS_RE.TIF	1	-5.556681	42.614322	937.349000	149.800000	-0.000000	0.000000	0.009950	0.010940	0.022770	10.000000																				
DJI_20260722122602_0037_D.JPG	1	-5.556593	42.614208	937.510000	149.800000	-0.000000	0.000000	0.009930	0.010900	0.022720	10.000000																				
DJI_20260722122602_0037_MS_G.TIF	1	-5.556593	42.614207	937.502000	149.800000	0.100000	-0.000000	0.009930	0.010900	0.022720	10.000000																				
DJI_20260722122602_0037_MS_NIR.TIF	1	-5.556593	42.614207	937.502000	149.800000	0.100000	-0.000000	0.009930	0.010900	0.022720	10.000000																				
DJI_20260722122602_0037_MS_R.TIF	1	-5.556593	42.614207	937.502000	149.800000	0.100000	-0.000000	0.009930	0.010900	0.022720	10.000000																				
DJI_20260722122602_0037_MS_RE.TIF	1	-5.556593	42.614207	937.502000	149.800000	0.100000	-0.000000	0.009930	0.010900	0.022720	10.000000																				
DJI_20260722122605_0038_D.JPG	1	-5.556592	42.614099	937.640000	199.600000	0.100000	-0.000000	0.011460	0.012810	0.024650	10.000000																				
DJI_20260722122605_0038_MS_G.TIF	1	-5.556592	42.614098	937.632000	199.600000	0.100000	-0.000000	0.011460	0.012810	0.024650	10.000000																				
DJI_20260722122605_0038_MS_NIR.TIF	1	-5.556592	42.614098	937.632000	199.600000	0.100000	-0.000000	0.011460	0.012810	0.024650	10.000000																				
DJI_20260722122605_0038_MS_R.TIF	1	-5.556592	42.614098	937.632000	199.600000	0.100000	-0.000000	0.011460	0.012810	0.024650	10.000000																				
DJI_20260722122605_0038_MS_RE.TIF	1	-5.556592	42.614098	937.632000	199.600000	0.100000	-0.000000	0.011460	0.012810	0.024650	10.000000																				
DJI_20260722122608_0039_D.JPG	1	-5.556689	42.614031	937.849000	268.300000	0.100000	-0.000000	0.011090	0.012480	0.024220	10.000000																				
DJI_20260722122608_0039_MS_G.TIF	1	-5.556690	42.614031	937.842000	268.400000	-0.000000	0.000000	0.011090	0.012480	0.024220	10.000000																				
DJI_20260722122608_0039_MS_NIR.TIF	1	-5.556690	42.614031	937.842000	268.400000	-0.000000	0.000000	0.011090	0.012480	0.024220	10.000000																				
DJI_20260722122608_0039_MS_R.TIF	1	-5.556690	42.614031	937.842000	268.400000	-0.000000	0.000000	0.011090	0.012480	0.024220	10.000000																				
DJI_20260722122608_0039_MS_RE.TIF	1	-5.556690	42.614031	937.842000	268.400000	-0.000000	0.000000	0.011090	0.012480	0.024220	10.000000																				
DJI_20260722122611_0040_D.JPG	1	-5.556779	42.614123	937.946000	329.700000	0.100000	-0.000000	0.010540	0.011380	0.023200	10.000000																				
DJI_20260722122611_0040_MS_G.TIF	1	-5.556780	42.614124	937.938000	329.700000	0.100000	-0.000000	0.010940	0.012280	0.024090	10.000000																				
DJI_20260722122611_0040_MS_NIR.TIF	1	-5.556780	42.614124	937.938000	329.700000	0.100000	-0.000000	0.010940	0.012280	0.024090	10.000000																				
DJI_20260722122611_0040_MS_R.TIF	1	-5.556780	42.614124	937.938000	329.700000	0.100000	-0.000000	0.010940	0.012280	0.024090	10.000000																				
DJI_20260722122611_0040_MS_RE.TIF	1	-5.556780	42.614124	937.938000	329.700000	0.100000	-0.000000	0.010940	0.012280	0.024090	10.000000																				
DJI_20260722122615_0041_D.JPG	1	-5.556864	42.614230	938.080000	329.800000	0.100000	-0.000000	0.010440	0.011280	0.023110	10.000000																				
DJI_20260722122615_0041_MS_G.TIF	1	-5.556865	42.614231	938.072000	329.800000	-0.000000	0.000000	0.010440	0.011270	0.023100	10.000000																				
DJI_20260722122615_0041_MS_NIR.TIF	1	-5.556865	42.614231	938.072000	329.800000	-0.000000	0.000000	0.010440	0.011270	0.023100	10.000000																				
DJI_20260722122615_0041_MS_R.TIF	1	-5.556865	42.614231	938.072000	329.800000	-0.000000	0.000000	0.010440	0.011270	0.023100	10.000000																				
DJI_20260722122615_0041_MS_RE.TIF	1	-5.556865	42.614231	938.072000	329.800000	-0.000000	0.000000	0.010440	0.011270	0.023100	10.000000																				
DJI_20260722122618_0042_D.JPG	1	-5.556945	42.614332	938.215000	329.800000	-0.000000	0.000000	0.010450	0.011160	0.022930	10.000000																				
DJI_20260722122618_0042_MS_G.TIF	1	-5.556946	42.614333	938.207000	329.800000	-0.000000	0.000000	0.010450	0.011160	0.022930	10.000000																				
DJI_20260722122618_0042_MS_NIR.TIF	1	-5.556946	42.614333	938.207000	329.800000	-0.000000	0.000000	0.010450	0.011160	0.022930	10.000000																				
DJI_20260722122618_0042_MS_R.TIF	1	-5.556946	42.614333	938.207000	329.800000	-0.000000	0.000000	0.010450	0.011160	0.022930	10.000000																				
DJI_20260722122618_0042_MS_RE.TIF	1	-5.556946	42.614333	938.207000	329.800000	-0.000000	0.000000	0.010450	0.011160	0.022930	10.000000																				
DJI_20260722122621_0043_D.JPG	1	-5.557025	42.614434	938.357000	329.800000	-0.000000	0.000000	0.010220	0.010920	0.022830	10.000000																				
DJI_20260722122621_0043_MS_G.TIF	1	-5.557026	42.614435	938.349000	329.800000	0.100000	-0.000000	0.010260	0.011020	0.022860	10.000000																				
DJI_20260722122621_0043_MS_NIR.TIF	1	-5.557025	42.614435	938.349000	329.800000	0.100000	-0.000000	0.010260	0.011020	0.022860	10.000000																				
DJI_20260722122621_0043_MS_R.TIF	1	-5.557026	42.614435	938.349000	329.800000	0.100000	-0.000000	0.010260	0.011020	0.022860	10.000000																				
DJI_20260722122621_0043_MS_RE.TIF	1	-5.557026	42.614435	938.349000	329.800000	0.100000	-0.000000	0.010260	0.011020	0.022860	10.000000																				
DJI_20260722122625_0044_D.JPG	1	-5.557122	42.614558	938.517000	329.800000	0.100000	-0.000000	0.010190	0.010920	0.022840	10.000000																				
DJI_20260722122625_0044_MS_G.TIF	1	-5.557123	42.614559	938.509000	329.800000	-0.000000	0.000000	0.010190	0.010920	0.022840	10.000000																				
DJI_20260722122625_0044_MS_NIR.TIF	1	-5.557123	42.614559	938.509000	329.800000	-0.000000	0.000000	0.010190	0.010920	0.022840	10.000000																				
DJI_20260722122625_0044_MS_R.TIF	1	-5.557123	42.614559	938.509000	329.800000	-0.000000	0.000000	0.010190	0.010920	0.022840	10.000000																				
DJI_20260722122625_0044_MS_RE.TIF	1	-5.557123	42.614559	938.509000	329.800000	-0.000000	0.000000	0.010190	0.010920	0.022840	10.000000																				
DJI_20260722122629_0045_D.JPG	1	-5.557221	42.614684	938.690000	329.800000	-0.000000	0.000000	0.010210	0.010800	0.022640	10.000000																				
DJI_20260722122629_0045_MS_G.TIF	1	-5.557222	42.614685	938.682000	329.900000	-0.000000	0.000000	0.010220	0.010830	0.022680	10.000000																				
DJI_20260722122629_0045_MS_NIR.TIF	1	-5.557221	42.614685	938.682000	329.900000	-0.000000	0.000000	0.010220	0.010830	0.022680	10.000000																				
DJI_20260722122629_0045_MS_R.TIF	1	-5.557222	42.614685	938.682000	329.900000	-0.000000	0.000000	0.010220	0.010830	0.022680	10.000000																				
DJI_20260722122629_0045_MS_RE.TIF	1	-5.557221	42.614685	938.682000	329.900000	-0.000000	0.000000	0.010220	0.010830	0.022680	10.000000																				
DJI_20260722122633_0046_D.JPG	1	-5.557297	42.614782	938.792000	329.800000	-0.000000	0.000000	0.010150	0.010710	0.022530	10.000000																				
DJI_20260722122633_0046_MS_G.TIF	1	-5.557298	42.614783	938.785000	329.800000	-0.000000	0.000000	0.010140	0.010690	0.022520	10.000000																				
DJI_20260722122633_0046_MS_NIR.TIF	1	-5.557298	42.614783	938.785000	329.800000	-0.000000	0.000000	0.010140	0.010690	0.022520	10.000000																				
DJI_20260722122633_0046_MS_R.TIF	1	-5.557298	42.614783	938.785000	329.800000	-0.000000	0.000000	0.010140	0.010690	0.022520	10.000000																				
DJI_20260722122633_0046_MS_RE.TIF	1	-5.557298	42.614783	938.785000	329.800000	-0.000000	0.000000	0.010140	0.010690	0.022520	10.000000																				
DJI_20260722122636_0047_D.JPG	1	-5.557373	42.614879	938.930000	329.800000	0.100000	-0.000000	0.010040	0.010660	0.022460	10.000000																				
DJI_20260722122636_0047_MS_G.TIF	1	-5.557374	42.614880	938.924000	329.800000	0.100000	-0.000000	0.010040	0.010660	0.022460	10.000000																				
DJI_20260722122636_0047_MS_NIR.TIF	1	-5.557374	42.614880	938.924000	329.800000	0.100000	-0.000000	0.010040	0.010660	0.022460	10.000000																				
DJI_20260722122636_0047_MS_R.TIF	1	-5.557374	42.614880	938.924000	329.800000	0.100000	-0.000000	0.010040	0.010660	0.022460	10.000000																				
DJI_20260722122636_0047_MS_RE.TIF	1	-5.557374	42.614880	938.924000	329.800000	0.100000	-0.000000	0.010040	0.010660	0.022460	10.000000																				
DJI_20260722122639_0048_D.JPG	1	-5.557452	42.614979	940.017000	329.900000	-0.000000	0.000000	0.009930	0.010700	0.022420	10.000000																				
DJI_20260722122639_0048_MS_G.TIF	1	-5.557452	42.614980	940.022000	329.900000	-0.000000	0.000000	0.009930	0.010700	0.022420	10.000000																				
DJI_20260722122639_0048_MS_NIR.TIF	1	-5.557452	42.614980	940.022000	329.900000	-0.000000	0.000000	0.009930	0.010700	0.022420	10.000000																				
DJI_20260722122639_0048_MS_R.TIF	1	-5.557452	42.614980	940.022000	329.900000	-0.000000	0.000000	0.009930	0.010700	0.022420	10.000000																				
DJI_20260722122639_0048_MS_RE.TIF	1	-5.557452	42.614980	940.022000	329.900000	-0.000000	0.000000	0.009930	0.010700	0.022420	10.000000																				
DJI_20260722122641_0049_D.JPG	1	-5.557507	42.615050	940.909000	329.900000	-0.000000	0.000000	0.010060	0.010620	0.022430	10.000000																				
DJI_20260722122641_0049_MS_G.TIF	1	-5.557508	42.615051	940.904000	329.900000	-0.000000	0.000000	0.010060	0.010620	0.022430	10.000000																				
DJI_20260722122641_0049_MS_NIR.TIF	1	-5.557508	42.615051	940.904000	329.900000	-0.000000	0.000000	0.010060	0.010620	0.022430	10.000000																				
DJI_20260722122641_0049_MS_R.TIF	1	-5.557508	42.615051	940.904000	329.900000	-0.000000	0.000000	0.010060	0.010620	0.022430	10.000000																				
DJI_20260722122641_0049_MS_RE.TIF	1	-5.557508	42.615051	940.904000	329.900000	-0.000000	0.000000	0.010060	0.010620	0.022430	10.000000																				
DJI_20260722122645_0050_D.JPG	1	-5.557609	42.615180	940.981000	329.800000	0.100000	-0.000000	0.009990	0.010800	0.022370	10.000000																				
DJI_20260722122645_0050_MS_G.TIF	1	-5.557610	42.615181	940.970000	329.800000	0.100000	-0.000000	0.009990	0.010800	0.022370	10.000000																				
DJI_20260722122645_0050_MS_NIR.TIF	1	-5.557610	42.615181	940.970000	329.800000	0.100000	-0.000000	0.009990	0.010800	0.022370	10.000000																				
DJI_20260722122645_0050_MS_R.TIF	1	-5.557610	42.615181	940.970000	329.800000	0.100000	-0.000000	0.009990	0.010800	0.022370	10.000000																				
DJI_20260722122645_0050_MS_RE.TIF	1	-5.557610	42.615181	940.970000	329.800000	0.100000	-0.000000	0.009990	0.010800	0.022370	10.000000																				
DJI_20260722122648_0051_D.JPG	1	-5.557685	42.615277	940.673000	329.900000	0.100000	-0.000000	0.009850	0.010560	0.022220	10.000000																				
DJI_20260722122648_0051_MS_G.TIF	1	-5.557686	42.615278	940.661000	329.800000	-0.000000	0.000000	0.009990	0.010650	0.022290	10.000000																				
DJI_20260722122648_0051_MS_NIR.TIF	1	-5.557685	42.615278	940.661000	329.800000	-0.000000	0.000000	0.009990	0.010650	0.022290	10.000000																				
DJI_20260722122648_0051_MS_R.TIF	1	-5.557686	42.615278	940.661000	329.800000	-0.000000	0.000000	0.009990	0.010650	0.022290	10.000000																				
DJI_20260722122648_0051_MS_RE.TIF	1	-5.557685	42.615278	940.661000	329.800000	-0.000000	0.000000	0.009990	0.010650	0.022290	10.000000																				
DJI_20260722122652_0052_D.JPG	1	-5.557766	42.615380	940.004000	329.800000	-0.000000	0.000000	0.009830	0.010540	0.022210	10.000000																				
DJI_20260722122652_0052_MS_G.TIF	1	-5.557767	42.615381	939.989000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022200	10.000000																				
DJI_20260722122652_0052_MS_NIR.TIF	1	-5.557766	42.615381	939.989000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022200	10.000000																				
DJI_20260722122652_0052_MS_R.TIF	1	-5.557767	42.615381	939.989000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022200	10.000000																				
DJI_20260722122652_0052_MS_RE.TIF	1	-5.557767	42.615381	939.989000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022200	10.000000																				
DJI_20260722122655_0053_D.JPG	1	-5.557846	42.615483	939.361000	329.900000	-0.000000	0.000000	0.009910	0.010540	0.022180	10.000000																				
DJI_20260722122655_0053_MS_G.TIF	1	-5.557847	42.615484	939.348000	329.900000	0.100000	-0.000000	0.009910	0.010540	0.022180	10.000000																				
DJI_20260722122655_0053_MS_NIR.TIF	1	-5.557847	42.615484	939.348000	329.900000	0.100000	-0.000000	0.009910	0.010540	0.022180	10.000000																				
DJI_20260722122655_0053_MS_R.TIF	1	-5.557847	42.615484	939.348000	329.900000	0.100000	-0.000000	0.009910	0.010540	0.022180	10.000000																				
DJI_20260722122655_0053_MS_RE.TIF	1	-5.557847	42.615484	939.348000	329.900000	0.100000	-0.000000	0.009910	0.010540	0.022180	10.000000																				
DJI_20260722122658_0054_D.JPG	1	-5.557927	42.615585	938.997000	329.900000	-0.000000	0.000000	0.009830	0.010530	0.022130	10.000000																				
DJI_20260722122658_0054_MS_G.TIF	1	-5.557928	42.615586	938.987000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022130	10.000000																				
DJI_20260722122658_0054_MS_NIR.TIF	1	-5.557927	42.615586	938.987000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022130	10.000000																				
DJI_20260722122658_0054_MS_R.TIF	1	-5.557928	42.615586	938.987000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022130	10.000000																				
DJI_20260722122658_0054_MS_RE.TIF	1	-5.557927	42.615586	938.987000	329.800000	-0.000000	0.000000	0.009830	0.010530	0.022130	10.000000																				
DJI_20260722122702_0055_D.JPG	1	-5.558017	42.615700	938.980000	329.900000	-0.000000	0.000000	0.009860	0.010520	0.022120	10.000000																				
DJI_20260722122702_0055_MS_G.TIF	1	-5.558017	42.615701	938.972000	329.900000	-0.000000	0.000000	0.009850	0.010510	0.022110	10.000000																				
DJI_20260722122702_0055_MS_NIR.TIF	1	-5.558017	42.615701	938.972000	329.900000	-0.000000	0.000000	0.009850	0.010510	0.022110	10.000000																				
DJI_20260722122702_0055_MS_R.TIF	1	-5.558017	42.615701	938.972000	329.900000	-0.000000	0.000000	0.009850	0.010510	0.022110	10.000000																				
DJI_20260722122702_0055_MS_RE.TIF	1	-5.558017	42.615701	938.972000	329.900000	-0.000000	0.000000	0.009850	0.010510	0.022110	10.000000																				
DJI_20260722122705_0056_D.JPG	1	-5.558091	42.615794	939.486000	329.800000	0.100000	-0.000000	0.009770	0.010470	0.022030	10.000000																				
DJI_20260722122705_0056_MS_G.TIF	1	-5.558092	42.615795	939.483000	329.800000	-0.000000	0.000000	0.009770	0.010470	0.022030	10.000000																				
DJI_20260722122705_0056_MS_NIR.TIF	1	-5.558091	42.615795	939.483000	329.800000	-0.000000	0.000000	0.009770	0.010470	0.022030	10.000000																				
DJI_20260722122705_0056_MS_R.TIF	1	-5.558091	42.615795	939.483000	329.800000	-0.000000	0.000000	0.009770	0.010470	0.022030	10.000000																				
DJI_20260722122705_0056_MS_RE.TIF	1	-5.558091	42.615795	939.483000	329.800000	-0.000000	0.000000	0.009770	0.010470	0.022030	10.000000																				
DJI_20260722122710_0057_D.JPG	1	-5.558207	42.615933	939.953000	327.500000	0.100000	-0.000000	0.009770	0.010430	0.022030	10.000000																				
DJI_20260722122710_0057_MS_G.TIF	1	-5.558208	42.615934	939.940000	327.500000	-0.000000	0.000000	0.009770	0.010430	0.022030	10.000000																				
DJI_20260722122710_0057_MS_NIR.TIF	1	-5.558208	42.615934	939.940000	327.500000	-0.000000	0.000000	0.009770	0.010430	0.022030	10.000000																				
DJI_20260722122710_0057_MS_R.TIF	1	-5.558208	42.615934	939.940000	327.500000	-0.000000	0.000000	0.009770	0.010430	0.022030	10.000000																				
DJI_20260722122710_0057_MS_RE.TIF	1	-5.558208	42.615934	939.940000	327.500000	-0.000000	0.000000	0.009770	0.010430	0.022030	10.000000																				
DJI_20260722122713_0058_D.JPG	1	-5.558363	42.615919	938.973000	247.900000	-0.000000	0.000000	0.009910	0.010460	0.022020	10.000000																				
DJI_20260722122713_0058_MS_G.TIF	1	-5.558364	42.615918	938.955000	247.900000	-0.000000	0.000000	0.009900	0.010450	0.022010	10.000000																				
DJI_20260722122713_0058_MS_NIR.TIF	1	-5.558364	42.615919	938.955000	247.900000	-0.000000	0.000000	0.009900	0.010450	0.022010	10.000000																				
DJI_20260722122713_0058_MS_R.TIF	1	-5.558364	42.615918	938.955000	247.900000	-0.000000	0.000000	0.009900	0.010450	0.022010	10.000000																				
DJI_20260722122713_0058_MS_RE.TIF	1	-5.558364	42.615919	938.955000	247.900000	-0.000000	0.000000	0.009900	0.010450	0.022010	10.000000																				
DJI_20260722122716_0059_D.JPG	1	-5.558365	42.615825	937.768000	150.600000	-0.000000	0.000000	0.009800	0.010380	0.021910	10.000000																				
DJI_20260722122716_0059_MS_G.TIF	1	-5.558364	42.615824	937.750000	150.600000	0.100000	-0.000000	0.009830	0.010400	0.022030	10.000000																				
DJI_20260722122716_0059_MS_NIR.TIF	1	-5.558364	42.615824	937.750000	150.600000	0.100000	-0.000000	0.009830	0.010400	0.022030	10.000000																				
DJI_20260722122716_0059_MS_R.TIF	1	-5.558364	42.615824	937.750000	150.600000	0.100000	-0.000000	0.009830	0.010400	0.022030	10.000000																				
DJI_20260722122716_0059_MS_RE.TIF	1	-5.558364	42.615824	937.750000	150.600000	0.100000	-0.000000	0.009830	0.010400	0.022030	10.000000																				
DJI_20260722122720_0060_D.JPG	1	-5.558286	42.615721	937.026000	149.800000	0.100000	-0.000000	0.009750	0.010360	0.021870	10.000000																				
DJI_20260722122720_0060_MS_G.TIF	1	-5.558285	42.615720	937.015000	149.800000	0.100000	-0.000000	0.009750	0.010360	0.021870	10.000000																				
DJI_20260722122720_0060_MS_NIR.TIF	1	-5.558285	42.615720	937.015000	149.800000	0.100000	-0.000000	0.009750	0.010360	0.021870	10.000000																				
DJI_20260722122720_0060_MS_R.TIF	1	-5.558285	42.615720	937.015000	149.800000	0.100000	-0.000000	0.009750	0.010360	0.021870	10.000000																				
DJI_20260722122720_0060_MS_RE.TIF	1	-5.558285	42.615720	937.015000	149.800000	0.100000	-0.000000	0.009750	0.010360	0.021870	10.000000																				
DJI_20260722122723_0061_D.JPG	1	-5.558207	42.615622	936.985000	149.800000	0.100000	-0.000000	0.009710	0.010380	0.021870	10.000000																				
DJI_20260722122723_0061_MS_G.TIF	1	-5.558206	42.615621	936.976000	149.800000	0.100000	-0.000000	0.009710	0.010380	0.021870	10.000000																				
DJI_20260722122723_0061_MS_NIR.TIF	1	-5.558207	42.615621	936.976000	149.800000	0.100000	-0.000000	0.009710	0.010380	0.021870	10.000000																				
DJI_20260722122723_0061_MS_R.TIF	1	-5.558206	42.615621	936.976000	149.800000	0.100000	-0.000000	0.009710	0.010380	0.021870	10.000000																				
DJI_20260722122723_0061_MS_RE.TIF	1	-5.558207	42.615621	936.976000	149.800000	0.100000	-0.000000	0.009710	0.010380	0.021870	10.000000																				
DJI_20260722122726_0062_D.JPG	1	-5.558134	42.615528	937.195000	149.800000	0.100000	-0.000000	0.009730	0.010360	0.021780	10.000000																				
DJI_20260722122726_0062_MS_G.TIF	1	-5.558133	42.615527	937.190000	149.800000	0.100000	-0.000000	0.009730	0.010360	0.021780	10.000000																				
DJI_20260722122726_0062_MS_NIR.TIF	1	-5.558133	42.615527	937.190000	149.800000	0.100000	-0.000000	0.009730	0.010360	0.021780	10.000000																				
DJI_20260722122726_0062_MS_R.TIF	1	-5.558133	42.615527	937.190000	149.800000	0.100000	-0.000000	0.009730	0.010360	0.021780	10.000000																				
DJI_20260722122726_0062_MS_RE.TIF	1	-5.558133	42.615527	937.190000	149.800000	0.100000	-0.000000	0.009730	0.010360	0.021780	10.000000																				
DJI_20260722122730_0063_D.JPG	1	-5.558046	42.615416	937.869000	149.800000	-0.000000	0.000000	0.009670	0.010270	0.021730	10.000000																				
DJI_20260722122730_0063_MS_G.TIF	1	-5.558045	42.615415	937.865000	149.800000	0.100000	-0.000000	0.009670	0.010270	0.021730	10.000000																				
DJI_20260722122730_0063_MS_NIR.TIF	1	-5.558045	42.615415	937.865000	149.800000	0.100000	-0.000000	0.009670	0.010270	0.021730	10.000000																				
DJI_20260722122730_0063_MS_R.TIF	1	-5.558045	42.615415	937.865000	149.800000	0.100000	-0.000000	0.009670	0.010270	0.021730	10.000000																				
DJI_20260722122730_0063_MS_RE.TIF	1	-5.558045	42.615415	937.865000	149.800000	0.100000	-0.000000	0.009670	0.010270	0.021730	10.000000																				
DJI_20260722122733_0064_D.JPG	1	-5.557968	42.615317	938.514000	149.800000	0.100000	-0.000000	0.009680	0.010300	0.021690	10.000000																				
DJI_20260722122733_0064_MS_G.TIF	1	-5.557967	42.615316	938.510000	149.800000	-0.000000	0.000000	0.009680	0.010300	0.021690	10.000000																				
DJI_20260722122733_0064_MS_NIR.TIF	1	-5.557967	42.615316	938.510000	149.800000	-0.000000	0.000000	0.009680	0.010300	0.021690	10.000000																				
DJI_20260722122733_0064_MS_R.TIF	1	-5.557967	42.615316	938.510000	149.800000	-0.000000	0.000000	0.009680	0.010300	0.021690	10.000000																				
DJI_20260722122733_0064_MS_RE.TIF	1	-5.557967	42.615316	938.510000	149.800000	-0.000000	0.000000	0.009680	0.010300	0.021690	10.000000																				
DJI_20260722122736_0065_D.JPG	1	-5.557891	42.615218	939.314000	149.800000	-0.000000	0.000000	0.009680	0.010260	0.021690	10.000000																				
DJI_20260722122736_0065_MS_G.TIF	1	-5.557890	42.615217	939.313000	149.800000	0.100000	-0.000000	0.009660	0.010240	0.021690	10.000000																				
DJI_20260722122736_0065_MS_NIR.TIF	1	-5.557890	42.615217	939.313000	149.800000	0.100000	-0.000000	0.009660	0.010240	0.021690	10.000000																				
DJI_20260722122736_0065_MS_R.TIF	1	-5.557890	42.615217	939.313000	149.800000	0.100000	-0.000000	0.009660	0.010240	0.021690	10.000000																				
